"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"Row322",0.0258198889747161,0.0335958781913408,0,0.0462648112415823,0,0,0,0,0,0,0,0,0,0,0
"Row323",0.0258198889747161,0.0356882576308323,0,0.0469599516837221,0,0,0,0,0,0,0,0,0,0,0
"Row324",0.0258198889747161,0.0357521803853596,0,0.0457677666523697,0,0,0,0,0,0,0,0,0,0,0
"Row325",0.0258198889747161,0.0408194215354872,0,0.045695620766893,0,0,0,0,0,0,0,0,0,0,0
"Row326",0.0258198889747161,0.036650801692774,0,0.0456292845291071,0,0,0,0,0,0,0,0,0,0,0
"Row327",0.0258198889747161,0.0416665582663861,0,0.0489766708920424,0,0,0,0,0,0,0,0,0,0,0
"Row328",0.0258198889747161,0.0407128282946851,0,0.046629331565526,0,0,0,0,0,0,0,0,0,0,0
"Row329",0.0258198889747161,0.0378891677882527,0,0.0474633736107712,0,0,0,0,0,0,0,0,0,0,0
"Row330",0.0258198889747161,0.0385335174747102,0,0.0469479557524851,0,0,0,0,0,0,0,0,0,0,0
"Row331",0.0258198889747161,0.0377846956611274,0,0.0473310659333809,0,0,0,0,0,0,0,0,0,0,0
"Row332",0.0258198889747161,0.0351747622236132,0,0.0463189177137242,0,0,0,0,0,0,0,0,0,0,0
"Row333",0.0258198889747161,0.0360511681923269,0,0.0415668257061247,0,0,0,0,0,0,0,0,0,0,0
"Row334",0.0258198889747161,0.0384952283015625,0,0.0470167258850658,0,0,0,0,0,0,0,0,0,0,0
"Row335",0.0258198889747161,0.037781060633275,0,0.0431103434661098,0,0,0,0,0,0,0,0,0,0,0
"Row336",0.0258198889747161,0.0373682778941133,0,0.0490371035444509,0,0,0,0,0,0,0,0,0,0,0
"Row337",0.0258198889747161,0.0382974760260648,0,0.0466961877850536,0,0,0,0,0,0,0,0,0,0,0
"Row338",0.0258198889747161,0.0389876533930273,0,0.0472315416154267,0,0,0,0,0,0,0,0,0,0,0
"Row339",0.0258198889747161,0.0365359191437663,0,0.0467434469054714,0,0,0,0,0,0,0,0,0,0,0
"Row340",0.0258198889747161,0.0349852391504342,0,0.0458833933842694,0,0,0,0,0,0,0,0,0,0,0
"Row341",0.0258198889747161,0.0373012384333409,0,0.0487868635155169,0,0,0,0,0,0,0,0,0,0,0
"Row342",0.0258198889747161,0.0375513892146594,0,0.0466469298074212,0,0,0,0,0,0,0,0,0,0,0
"Row343",0.0258198889747161,0.0342179401730699,0,0.0523085597884756,0,0,0,0,0,0,0,0,0,0,0
"Row344",0.0258198889747161,0.0374581635811022,0,0.0443309189384045,0,0,0,0,0,0,0,0,0,0,0
"Row345",0.0258198889747161,0.0360776727620196,0,0.0471998103560857,0,0,0,0,0,0,0,0,0,0,0
"Row346",0.0258198889747161,0.0382386650824671,0,0.0459538849631195,0,0,0,0,0,0,0,0,0,0,0
"Row347",0.0258198889747161,0.0342377263427968,0,0.0448907058182307,0,0,0,0,0,0,0,0,0,0,0
"Row348",0.0258198889747161,0.0397235612251165,0,0.0472475876181501,0,0,0,0,0,0,0,0,0,0,0
"Row349",0.0258198889747161,0.0350364324789742,0,0.0440261186887941,0,0,0,0,0,0,0,0,0,0,0
"Row350",0.0258198889747161,0.0422570494054893,0,0.0394484592549052,0,0,0,0,0,0,0,0,0,0,0
"Row351",0.0258198889747161,0.0367850826390598,0,0.0516555314846934,0,0,0,0,0,0,0,0,0,0,0
"Row352",0.0258198889747161,0.0381953719929733,0,0.0494743463258759,0,0,0,0,0,0,0,0,0,0,0
"Row353",0.0258198889747161,0.0387787986163442,0,0.0446615650796061,0,0,0,0,0,0,0,0,0,0,0
"Row354",0.0258198889747161,0.0406222510761216,0,0.049407653029492,0,0,0,0,0,0,0,0,0,0,0
"Row355",0.0258198889747161,0.0375751662210595,0,0.0429794429017016,0,0,0,0,0,0,0,0,0,0,0
"Row356",0.0258198889747161,0.0403831488971334,0,0.0460662432806603,0,0,0,0,0,0,0,0,0,0,0
"Row357",0.0258198889747161,0.0364865383851772,0,0.0503430719184995,0,0,0,0,0,0,0,0,0,0,0
"Row358",0.0258198889747161,0.0342304350632485,0,0.0495955571223489,0,0,0,0,0,0,0,0,0,0,0
"Row359",0.0258198889747161,0.0414026510554849,0,0.045771069126501,0,0,0,0,0,0,0,0,0,0,0
"Row360",0.0258198889747161,0.037923548693596,0,0.0456404917047629,0,0,0,0,0,0,0,0,0,0,0
"Row361",0.0258198889747161,0.0365336584187169,0,0.0437999786039483,0,0,0,0,0,0,0,0,0,0,0
"Row362",0.0258198889747161,0.038927190082351,0,0.0430216971764776,0,0,0,0,0,0,0,0,0,0,0
"Row363",0.0258198889747161,0.0357150365377218,0,0.0422608539239039,0,0,0,0,0,0,0,0,0,0,0
"Row364",0.0258198889747161,0.0363327326123273,0,0.0467703825036776,0,0,0,0,0,0,0,0,0,0,0
"Row365",0.0258198889747161,0.0398257987032145,0,0.0468490234310237,0,0,0,0,0,0,0,0,0,0,0
"Row366",0.0258198889747161,0.0340901074176247,0,0.0466556192285451,0,0,0,0,0,0,0,0,0,0,0
"Row367",0.0258198889747161,0.0340831462015608,0,0.0420972261499997,0,0,0,0,0,0,0,0,0,0,0
"Row368",0.0258198889747161,0.0347696916139646,0,0.0448484535189115,0,0,0,0,0,0,0,0,0,0,0
"Row369",0.0258198889747161,0.0399545662715991,0,0.0434976247924503,0,0,0,0,0,0,0,0,0,0,0
"Row370",0.0258198889747161,0.0387523271459433,0,0.0481807568658873,0,0,0,0,0,0,0,0,0,0,0
"Row371",0.0258198889747161,0.0369450730074766,0,0.0450431999835902,0,0,0,0,0,0,0,0,0,0,0
"Row372",0.0258198889747161,0.0405224871379827,0,0.0435368731725353,0,0,0,0,0,0,0,0,0,0,0
"Row373",0.0258198889747161,0.0364962578181403,0,0.0446408272484523,0,0,0,0,0,0,0,0,0,0,0
"Row374",0.0258198889747161,0.0383395586969141,0,0.0501618225482655,0,0,0,0,0,0,0,0,0,0,0
"Row375",0.0258198889747161,0.0400634902019988,0,0.0445727398244047,0,0,0,0,0,0,0,0,0,0,0
"Row376",0.0258198889747161,0.0373890781570944,0,0.0482832343349698,0,0,0,0,0,0,0,0,0,0,0
"Row377",0.0258198889747161,0.0373868887695255,0,0.0416005956258758,0,0,0,0,0,0,0,0,0,0,0
"Row378",0.0258198889747161,0.0339508729185351,0,0.0473519183160113,0,0,0,0,0,0,0,0,0,0,0
"Row379",0.0258198889747161,0.0357763827905669,0,0.0473839907318216,0,0,0,0,0,0,0,0,0,0,0
"Row380",0.0258198889747161,0.0388607645776625,0,0.0467775623384739,0,0,0,0,0,0,0,0,0,0,0
"Row381",0.0258198889747161,0.0392453827879585,0,0.0489621062240121,0,0,0,0,0,0,0,0,0,0,0
"Row382",0.0258198889747161,0.0413422040448947,0,0.042799177778352,0,0,0,0,0,0,0,0,0,0,0
"Row383",0.0258198889747161,0.0377334301599147,0,0.0432621893529472,0,0,0,0,0,0,0,0,0,0,0
"Row384",0.0258198889747161,0.038223928631395,0,0.0448668072408119,0,0,0,0,0,0,0,0,0,0,0
"Row385",0.0258198889747161,0.0389363355066781,0,0.0465824072779286,0,0,0,0,0,0,0,0,0,0,0
"Row386",0.0258198889747161,0.0369712190733533,0,0.0439967262356494,0,0,0,0,0,0,0,0,0,0,0
"Row387",0.0258198889747161,0.0363783966744818,0,0.0473372758536834,0,0,0,0,0,0,0,0,0,0,0
"Row388",0.0258198889747161,0.0407826959058506,0,0.0452887278711971,0,0,0,0,0,0,0,0,0,0,0
"Row389",0.0258198889747161,0.0358036988461459,0,0.0466858253159208,0,0,0,0,0,0,0,0,0,0,0
"Row390",0.0258198889747161,0.0372482640375002,0,0.0454853611131851,0,0,0,0,0,0,0,0,0,0,0
"Row391",0.0258198889747161,0.0384733538699266,0,0.0434065111522049,0,0,0,0,0,0,0,0,0,0,0
"Row392",0.0258198889747161,0.0355956546005903,0,0.0456809659717447,0,0,0,0,0,0,0,0,0,0,0
"Row393",0.0258198889747161,0.0376397122754132,0,0.0490532287467253,0,0,0,0,0,0,0,0,0,0,0
"Row394",0.0258198889747161,0.0362380779970645,0,0.044372584750126,0,0,0,0,0,0,0,0,0,0,0
"Row395",0.0258198889747161,0.0343924009102039,0,0.0452548107663972,0,0,0,0,0,0,0,0,0,0,0
"Row396",0.0258198889747161,0.037863912040091,0,0.0485872562887063,0,0,0,0,0,0,0,0,0,0,0
"Row397",0.0258198889747161,0.0377214878897673,0,0.0479852059751167,0,0,0,0,0,0,0,0,0,0,0
"Row398",0.0258198889747161,0.0385318300430025,0,0.0468145805893733,0,0,0,0,0,0,0,0,0,0,0
"Row399",0.0258198889747161,0.0382891309248613,0,0.0482509896218315,0,0,0,0,0,0,0,0,0,0,0
"Row400",0.0258198889747161,0.0351237967045092,0,0,0.0433058600751372,0,0,0,0,0,0,0,0,0,0
"Row401",0.0258198889747161,0.0420590002257349,0,0,0.050414858106173,0,0,0,0,0,0,0,0,0,0
"Row402",0.0258198889747161,0.0374942089026153,0,0,0.0469033503772118,0,0,0,0,0,0,0,0,0,0
"Row403",0.0258198889747161,0.0396695065533016,0,0,0.0493844616627804,0,0,0,0,0,0,0,0,0,0
"Row404",0.0258198889747161,0.0361122713717267,0,0,0.0448416661443936,0,0,0,0,0,0,0,0,0,0
"Row405",0.0258198889747161,0.0386905269326705,0,0,0.0471118179200734,0,0,0,0,0,0,0,0,0,0
"Row406",0.0258198889747161,0.0412588276176079,0,0,0.0438435861736459,0,0,0,0,0,0,0,0,0,0
"Row407",0.0258198889747161,0.037510559515905,0,0,0.0408538489885029,0,0,0,0,0,0,0,0,0,0
"Row408",0.0258198889747161,0.0391396226774112,0,0,0.0445904859564658,0,0,0,0,0,0,0,0,0,0
"Row409",0.0258198889747161,0.0370457372423046,0,0,0.0432023994840227,0,0,0,0,0,0,0,0,0,0
"Row410",0.0258198889747161,0.0402551046287535,0,0,0.0493275403257898,0,0,0,0,0,0,0,0,0,0
"Row411",0.0258198889747161,0.0390636188642943,0,0,0.0399250345377639,0,0,0,0,0,0,0,0,0,0
"Row412",0.0258198889747161,0.038259183135746,0,0,0.048773335179341,0,0,0,0,0,0,0,0,0,0
"Row413",0.0258198889747161,0.0383851342207366,0,0,0.0478885710724406,0,0,0,0,0,0,0,0,0,0
"Row414",0.0258198889747161,0.0389695146935832,0,0,0.0411094843133986,0,0,0,0,0,0,0,0,0,0
"Row415",0.0258198889747161,0.0375636162740291,0,0,0.0417559872265236,0,0,0,0,0,0,0,0,0,0
"Row416",0.0258198889747161,0.0447014809952842,0,0,0.0489569406335931,0,0,0,0,0,0,0,0,0,0
"Row417",0.0258198889747161,0.0419076088807111,0,0,0.0405008621788581,0,0,0,0,0,0,0,0,0,0
"Row418",0.0258198889747161,0.0376337389843196,0,0,0.0406690194371999,0,0,0,0,0,0,0,0,0,0
"Row419",0.0258198889747161,0.033734843454126,0,0,0.043567422587353,0,0,0,0,0,0,0,0,0,0
"Row420",0.0258198889747161,0.0384216125722117,0,0,0.0456994021751071,0,0,0,0,0,0,0,0,0,0
"Row421",0.0258198889747161,0.0362617992103444,0,0,0.0463432497047018,0,0,0,0,0,0,0,0,0,0
"Row422",0.0258198889747161,0.0387760691623248,0,0,0.0433575594487683,0,0,0,0,0,0,0,0,0,0
"Row423",0.0258198889747161,0.0387484012945638,0,0,0.0473925251423763,0,0,0,0,0,0,0,0,0,0
"Row424",0.0258198889747161,0.0368633892928603,0,0,0.0448592093012732,0,0,0,0,0,0,0,0,0,0
"Row425",0.0258198889747161,0.0397937398055699,0,0,0.0457714757389557,0,0,0,0,0,0,0,0,0,0
"Row426",0.0258198889747161,0.0366886863836078,0,0,0.0413575456264506,0,0,0,0,0,0,0,0,0,0
"Row427",0.0258198889747161,0.037672531793356,0,0,0.0526080618551132,0,0,0,0,0,0,0,0,0,0
"Row428",0.0258198889747161,0.0419983568741983,0,0,0.0487563354618474,0,0,0,0,0,0,0,0,0,0
"Row429",0.0258198889747161,0.0394368284583486,0,0,0.0458160485867604,0,0,0,0,0,0,0,0,0,0
"Row430",0.0258198889747161,0.0350739076628205,0,0,0.047536628100815,0,0,0,0,0,0,0,0,0,0
"Row431",0.0258198889747161,0.036291702401336,0,0,0.04210432000693,0,0,0,0,0,0,0,0,0,0
"Row432",0.0258198889747161,0.04112371461441,0,0,0.04221982240456,0,0,0,0,0,0,0,0,0,0
"Row433",0.0258198889747161,0.0393709608467465,0,0,0.0447596054330329,0,0,0,0,0,0,0,0,0,0
"Row434",0.0258198889747161,0.0380431046928047,0,0,0.0477850125090004,0,0,0,0,0,0,0,0,0,0
"Row435",0.0258198889747161,0.0411477777934529,0,0,0.0448000697981627,0,0,0,0,0,0,0,0,0,0
"Row436",0.0258198889747161,0.0452213596961371,0,0,0.0450511577747851,0,0,0,0,0,0,0,0,0,0
"Row437",0.0258198889747161,0.0382696424621962,0,0,0.0460802662689486,0,0,0,0,0,0,0,0,0,0
"Row438",0.0258198889747161,0.0400388780157153,0,0,0.0439181188799022,0,0,0,0,0,0,0,0,0,0
"Row439",0.0258198889747161,0.0368815167724157,0,0,0.0474593455855484,0,0,0,0,0,0,0,0,0,0
"Row440",0.0258198889747161,0.0395839586746631,0,0,0.0400207528526466,0,0,0,0,0,0,0,0,0,0
"Row441",0.0258198889747161,0.0334986706798056,0,0,0.0422522599162279,0,0,0,0,0,0,0,0,0,0
"Row442",0.0258198889747161,0.038961061018614,0,0,0.0395108148820528,0,0,0,0,0,0,0,0,0,0
"Row443",0.0258198889747161,0.0348071791361063,0,0,0.0482699720035987,0,0,0,0,0,0,0,0,0,0
"Row444",0.0258198889747161,0.0346682963222403,0,0,0.0434995976244328,0,0,0,0,0,0,0,0,0,0
"Row445",0.0258198889747161,0.0348288623387144,0,0,0.0385637975583539,0,0,0,0,0,0,0,0,0,0
"Row446",0.0258198889747161,0.0370121572034719,0,0,0.0458548329448818,0,0,0,0,0,0,0,0,0,0
"Row447",0.0258198889747161,0.0369954336654421,0,0,0.0432840398994526,0,0,0,0,0,0,0,0,0,0
"Row448",0.0258198889747161,0.0374398253361006,0,0,0.0408633762465432,0,0,0,0,0,0,0,0,0,0
"Row449",0.0258198889747161,0.0375432090595181,0,0,0.0471808067293629,0,0,0,0,0,0,0,0,0,0
"Row450",0.0258198889747161,0.0412858458330984,0,0,0.0442661238529265,0,0,0,0,0,0,0,0,0,0
"Row451",0.0258198889747161,0.0387341114485218,0,0,0.0464274627626389,0,0,0,0,0,0,0,0,0,0
"Row452",0.0258198889747161,0.0411445062565789,0,0,0.0445701468736685,0,0,0,0,0,0,0,0,0,0
"Row453",0.0258198889747161,0.0400968650308454,0,0,0.0386323787532546,0,0,0,0,0,0,0,0,0,0
"Row454",0.0258198889747161,0.0394826185119563,0,0,0.0485200459791044,0,0,0,0,0,0,0,0,0,0
"Row455",0.0258198889747161,0.0378644981969307,0,0,0.0447137444773583,0,0,0,0,0,0,0,0,0,0
"Row456",0.0258198889747161,0.0379756569835461,0,0,0.0419671711379451,0,0,0,0,0,0,0,0,0,0
"Row457",0.0258198889747161,0.0382320718352516,0,0,0.0371851010474147,0,0,0,0,0,0,0,0,0,0
"Row458",0.0258198889747161,0.0328751739719901,0,0,0.0478255045217095,0,0,0,0,0,0,0,0,0,0
"Row459",0.0258198889747161,0.0374713232858344,0,0,0.0438906873806809,0,0,0,0,0,0,0,0,0,0
"Row460",0.0258198889747161,0.0376144989725298,0,0,0.0422458401772004,0,0,0,0,0,0,0,0,0,0
"Row461",0.0258198889747161,0.0377476419457665,0,0,0.0427626293371638,0,0,0,0,0,0,0,0,0,0
"Row462",0.0258198889747161,0.0389233839068183,0,0,0.0407995847140186,0,0,0,0,0,0,0,0,0,0
"Row463",0.0258198889747161,0.039141555948143,0,0,0.0422424279126152,0,0,0,0,0,0,0,0,0,0
"Row464",0.0258198889747161,0.0371932947281676,0,0,0.0499243282016605,0,0,0,0,0,0,0,0,0,0
"Row465",0.0258198889747161,0.039672530075994,0,0,0.0434833008577611,0,0,0,0,0,0,0,0,0,0
"Row466",0.0258198889747161,0.0340330612292624,0,0,0.0452298930122499,0,0,0,0,0,0,0,0,0,0
"Row467",0.0258198889747161,0.0391928072693663,0,0,0.0407436603579974,0,0,0,0,0,0,0,0,0,0
"Row468",0.0258198889747161,0.0390055172814192,0,0,0.0473375702144611,0,0,0,0,0,0,0,0,0,0
"Row469",0.0258198889747161,0.0378553382276888,0,0,0.0458509356777467,0,0,0,0,0,0,0,0,0,0
"Row470",0.0258198889747161,0.0373392460820087,0,0,0.0439914130996773,0,0,0,0,0,0,0,0,0,0
"Row471",0.0258198889747161,0.0363514309140086,0,0,0.0469943304182995,0,0,0,0,0,0,0,0,0,0
"Row472",0.0258198889747161,0.0414628975691614,0,0,0.0411229433334777,0,0,0,0,0,0,0,0,0,0
"Row473",0.0258198889747161,0.0375351575048778,0,0,0.0405528133815343,0,0,0,0,0,0,0,0,0,0
"Row474",0.0258198889747161,0.0392725385596166,0,0,0.0434294580079107,0,0,0,0,0,0,0,0,0,0
"Row475",0.0258198889747161,0.0422154848972259,0,0,0.0400002470158178,0,0,0,0,0,0,0,0,0,0
"Row476",0.0258198889747161,0.0369596755273072,0,0,0.0456149912713274,0,0,0,0,0,0,0,0,0,0
"Row477",0.0258198889747161,0.038323638581824,0,0,0.0441366273728071,0,0,0,0,0,0,0,0,0,0
"Row478",0.0258198889747161,0.0330510911104778,0,0,0.0415511461242728,0,0,0,0,0,0,0,0,0,0
"Row479",0.0258198889747161,0.0391213094522614,0,0,0.0489949181527372,0,0,0,0,0,0,0,0,0,0
"Row480",0.0258198889747161,0.0416888958928246,0,0,0.0470183693135206,0,0,0,0,0,0,0,0,0,0
"Row481",0.0258198889747161,0.0368913775054544,0,0,0.0462705372571873,0,0,0,0,0,0,0,0,0,0
"Row482",0.0258198889747161,0.0371014600578804,0,0,0.0439577930038337,0,0,0,0,0,0,0,0,0,0
"Row483",0.0258198889747161,0.0371674191647548,0,0,0.0404200264106601,0,0,0,0,0,0,0,0,0,0
"Row484",0.0258198889747161,0.0409644312175897,0,0,0.045493065807091,0,0,0,0,0,0,0,0,0,0
"Row485",0.0258198889747161,0.03947270579376,0,0,0.0451453292303423,0,0,0,0,0,0,0,0,0,0
"Row486",0.0258198889747161,0.0396494006987741,0,0,0.0442777257281297,0,0,0,0,0,0,0,0,0,0
"Row487",0.0258198889747161,0.0373591118010368,0,0,0.0477700767519098,0,0,0,0,0,0,0,0,0,0
"Row488",0.0258198889747161,0.0403822281713802,0,0,0.0403900676546584,0,0,0,0,0,0,0,0,0,0
"Row489",0.0258198889747161,0.0370717287901652,0,0,0.0435657432319398,0,0,0,0,0,0,0,0,0,0
"Row490",0.0258198889747161,0.034560972856838,0,0,0.0397709422705264,0,0,0,0,0,0,0,0,0,0
"Row491",0.0258198889747161,0.0336274344506241,0,0,0.0451908603533253,0,0,0,0,0,0,0,0,0,0
"Row492",0.0258198889747161,0.0358592883578895,0,0,0.0497443118555489,0,0,0,0,0,0,0,0,0,0
"Row493",0.0258198889747161,0.0384167859403561,0,0,0.0466575704841783,0,0,0,0,0,0,0,0,0,0
"Row494",0.0258198889747161,0.0334380597038048,0,0,0.0432347793891793,0,0,0,0,0,0,0,0,0,0
"Row495",0.0258198889747161,0.0386090650341026,0,0,0.0365699554458013,0,0,0,0,0,0,0,0,0,0
"Row496",0.0258198889747161,0.040477562116994,0,0,0.0409424638416379,0,0,0,0,0,0,0,0,0,0
"Row497",0.0258198889747161,0.0389888473245983,0,0,0.0406861836493173,0,0,0,0,0,0,0,0,0,0
"Row498",0.0258198889747161,0.0413290033384998,0,0,0.0401857862518421,0,0,0,0,0,0,0,0,0,0
"Row499",0.0258198889747161,0.038360144815592,0,0,0.0440184215844189,0,0,0,0,0,0,0,0,0,0
"Row500",0.0258198889747161,0,0.0387180044516142,0,0,0,0.0400002134473187,0,0,0,0,0,0,0,0
"Row501",0.0258198889747161,0,0.0421996497804404,0,0,0,0.041460689073722,0,0,0,0,0,0,0,0
"Row502",0.0258198889747161,0,0.0408547924042122,0,0,0,0.0384306600583785,0,0,0,0,0,0,0,0
"Row503",0.0258198889747161,0,0.0383579494272616,0,0,0,0.0424562840068592,0,0,0,0,0,0,0,0
"Row504",0.0258198889747161,0,0.0432474649096842,0,0,0,0.0388644113046602,0,0,0,0,0,0,0,0
"Row505",0.0258198889747161,0,0.0412726319611383,0,0,0,0.0384585045891557,0,0,0,0,0,0,0,0
"Row506",0.0258198889747161,0,0.0425762312017376,0,0,0,0.0374590143590796,0,0,0,0,0,0,0,0
"Row507",0.0258198889747161,0,0.0394848267874779,0,0,0,0.035676739529187,0,0,0,0,0,0,0,0
"Row508",0.0258198889747161,0,0.0438299808677592,0,0,0,0.0361618511011021,0,0,0,0,0,0,0,0
"Row509",0.0258198889747161,0,0.0429135769071831,0,0,0,0.0417908574788013,0,0,0,0,0,0,0,0
"Row510",0.0258198889747161,0,0.0435475094547773,0,0,0,0.0462728701507287,0,0,0,0,0,0,0,0
"Row511",0.0258198889747161,0,0.0361659974047032,0,0,0,0.0429967786268665,0,0,0,0,0,0,0,0
"Row512",0.0258198889747161,0,0.0417807236733463,0,0,0,0.0438662914105376,0,0,0,0,0,0,0,0
"Row513",0.0258198889747161,0,0.0411345655856534,0,0,0,0.0369411075709163,0,0,0,0,0,0,0,0
"Row514",0.0258198889747161,0,0.041591946131824,0,0,0,0.0467591891243537,0,0,0,0,0,0,0,0
"Row515",0.0258198889747161,0,0.0412176360222672,0,0,0,0.0375875701553762,0,0,0,0,0,0,0,0
"Row516",0.0258198889747161,0,0.0427676905074327,0,0,0,0.0429280969819829,0,0,0,0,0,0,0,0
"Row517",0.0258198889747161,0,0.0413049372490347,0,0,0,0.0443200062747245,0,0,0,0,0,0,0,0
"Row518",0.0258198889747161,0,0.0425897003446657,0,0,0,0.0385338183545232,0,0,0,0,0,0,0,0
"Row519",0.0258198889747161,0,0.0397246771786636,0,0,0,0.0453535204307804,0,0,0,0,0,0,0,0
"Row520",0.0258198889747161,0,0.0425555235244233,0,0,0,0.0321889167642751,0,0,0,0,0,0,0,0
"Row521",0.0258198889747161,0,0.0389534353494833,0,0,0,0.0404584061243864,0,0,0,0,0,0,0,0
"Row522",0.0258198889747161,0,0.0429680498965418,0,0,0,0.0455355956142147,0,0,0,0,0,0,0,0
"Row523",0.0258198889747161,0,0.0394487828784746,0,0,0,0.0396097539827943,0,0,0,0,0,0,0,0
"Row524",0.0258198889747161,0,0.0386384361282065,0,0,0,0.0376477090982721,0,0,0,0,0,0,0,0
"Row525",0.0258198889747161,0,0.039591438262458,0,0,0,0.042082688233459,0,0,0,0,0,0,0,0
"Row526",0.0258198889747161,0,0.0412195096162945,0,0,0,0.0452223922970396,0,0,0,0,0,0,0,0
"Row527",0.0258198889747161,0,0.0423215542000995,0,0,0,0.0459915940681116,0,0,0,0,0,0,0,0
"Row528",0.0258198889747161,0,0.0406726954190797,0,0,0,0.0344459373599376,0,0,0,0,0,0,0,0
"Row529",0.0258198889747161,0,0.0424562936004818,0,0,0,0.0425287401559212,0,0,0,0,0,0,0,0
"Row530",0.0258198889747161,0,0.0420680327909088,0,0,0,0.0385533196351593,0,0,0,0,0,0,0,0
"Row531",0.0258198889747161,0,0.0372556555036226,0,0,0,0.0431951958152661,0,0,0,0,0,0,0,0
"Row532",0.0258198889747161,0,0.0429881424682667,0,0,0,0.0401768834830507,0,0,0,0,0,0,0,0
"Row533",0.0258198889747161,0,0.0410040699772753,0,0,0,0,0,0,0,0,0,0,0,0
"Row534",0.0258198889747161,0,0.0408258675873104,0,0,0,0.0446817900098268,0,0,0,0,0,0,0,0
"Row535",0.0258198889747161,0,0.0441591719762047,0,0,0,0.0421534715354778,0,0,0,0,0,0,0,0
"Row536",0.0258198889747161,0,0.0427060920611786,0,0,0,0.0401853265006393,0,0,0,0,0,0,0,0
"Row537",0.0258198889747161,0,0.0440608466195479,0,0,0,0.0336329283864411,0,0,0,0,0,0,0,0
"Row538",0.0258198889747161,0,0.0386745164666262,0,0,0,0.037885744886083,0,0,0,0,0,0,0,0
"Row539",0.0258198889747161,0,0.0409385894211696,0,0,0,0.0422300358482561,0,0,0,0,0,0,0,0
"Row540",0.0258198889747161,0,0.0391714418797671,0,0,0,0.0415729849848072,0,0,0,0,0,0,0,0
"Row541",0.0258198889747161,0,0.0392930017644521,0,0,0,0.0386494807387658,0,0,0,0,0,0,0,0
"Row542",0.0258198889747161,0,0.0444040939167029,0,0,0,0.0418418132039534,0,0,0,0,0,0,0,0
"Row543",0.0258198889747161,0,0.0362721666663376,0,0,0,0.0435450755528841,0,0,0,0,0,0,0,0
"Row544",0.0258198889747161,0,0.0406016278143251,0,0,0,0.0413134511014298,0,0,0,0,0,0,0,0
"Row545",0.0258198889747161,0,0.0400916599087171,0,0,0,0.0386434488611978,0,0,0,0,0,0,0,0
"Row546",0.0258198889747161,0,0.0426772293530324,0,0,0,0.0345779787493061,0,0,0,0,0,0,0,0
"Row547",0.0258198889747161,0,0.0451367053741734,0,0,0,0.0387905856705406,0,0,0,0,0,0,0,0
"Row548",0.0258198889747161,0,0.0407350203667422,0,0,0,0.0356306294013956,0,0,0,0,0,0,0,0
"Row549",0.0258198889747161,0,0.0394379264044714,0,0,0,0.030736493625414,0,0,0,0,0,0,0,0
"Row550",0.0258198889747161,0,0.0411794888705794,0,0,0,0.0476756486882528,0,0,0,0,0,0,0,0
"Row551",0.0258198889747161,0,0.0405100591350968,0,0,0,0.0345309336521358,0,0,0,0,0,0,0,0
"Row552",0.0258198889747161,0,0.0442142221554429,0,0,0,0.0433384413068862,0,0,0,0,0,0,0,0
"Row553",0.0258198889747161,0,0.0388712844268107,0,0,0,0.03735349013877,0,0,0,0,0,0,0,0
"Row554",0.0258198889747161,0,0.0415229218769838,0,0,0,0.0402778081364288,0,0,0,0,0,0,0,0
"Row555",0.0258198889747161,0,0.0415436385761072,0,0,0,0.0376270626989344,0,0,0,0,0,0,0,0
"Row556",0.0258198889747161,0,0.042743991972717,0,0,0,0.0396805820336432,0,0,0,0,0,0,0,0
"Row557",0.0258198889747161,0,0.0394391381649532,0,0,0,0.0441844738544255,0,0,0,0,0,0,0,0
"Row558",0.0258198889747161,0,0.0430980598175888,0,0,0,0.0436304981757516,0,0,0,0,0,0,0,0
"Row559",0.0258198889747161,0,0.0417135681508767,0,0,0,0.0349813320548425,0,0,0,0,0,0,0,0
"Row560",0.0258198889747161,0,0.0436644208703808,0,0,0,0.0394079959575088,0,0,0,0,0,0,0,0
"Row561",0.0258198889747161,0,0.0413717261143741,0,0,0,0.0413317002400315,0,0,0,0,0,0,0,0
"Row562",0.0258198889747161,0,0.0406603318182154,0,0,0,0.0431430889406686,0,0,0,0,0,0,0,0
"Row563",0.0258198889747161,0,0.0417767225168688,0,0,0,0.0369495882935123,0,0,0,0,0,0,0,0
"Row564",0.0258198889747161,0,0.0417711613766864,0,0,0,0.0455694245159213,0,0,0,0,0,0,0,0
"Row565",0.0258198889747161,0,0.0395104130048906,0,0,0,0.0343419741441187,0,0,0,0,0,0,0,0
"Row566",0.0258198889747161,0,0.0377441395882448,0,0,0,0.0403754330981086,0,0,0,0,0,0,0,0
"Row567",0.0258198889747161,0,0.0432671151600697,0,0,0,0.0420111409448863,0,0,0,0,0,0,0,0
"Row568",0.0258198889747161,0,0.0428629021200933,0,0,0,0.0361955233858284,0,0,0,0,0,0,0,0
"Row569",0.0258198889747161,0,0.0420750036522113,0,0,0,0.0414976062291747,0,0,0,0,0,0,0,0
"Row570",0.0258198889747161,0,0.0444371727579796,0,0,0,0.0401749882253451,0,0,0,0,0,0,0,0
"Row571",0.0258198889747161,0,0.0422835228785678,0,0,0,0.0378602153350691,0,0,0,0,0,0,0,0
